region,time,inversion_fraction,ridge_above_deck_fraction,mean_tcc_pct,mean_lcc_pct
east,2013-01-08 09:00:00,0.09320535488759787,1.0,99.42633819580078,60.71524429321289
east,2013-01-08 10:00:00,0.09320535488759787,1.0,99.70377349853516,83.40201568603516
east,2013-01-08 11:00:00,0.09320535488759787,1.0,99.94585418701172,77.2352294921875
east,2013-01-08 12:00:00,0.09320535488759787,1.0,99.70891571044922,76.59017181396484
east,2013-01-08 13:00:00,0.09320535488759787,1.0,99.63549041748047,76.7022476196289
east,2013-01-08 14:00:00,0.07986023406584154,0.8568202348690154,99.63345336914062,76.65882873535156
east,2013-01-08 15:00:00,0.09320535488759787,1.0,99.47604370117188,80.74967193603516
east,2013-01-08 16:00:00,0.08743790519491454,0.9381210478771455,99.52029418945312,86.83240509033203
east,2013-01-08 17:00:00,0.0922791950829334,0.990063233965673,99.9830551147461,93.05416107177734
east,2013-01-08 18:00:00,0.09320535488759787,1.0,99.9973373413086,95.13124084472656
east,2013-01-08 19:00:00,0.09320535488759787,1.0,99.99104309082031,97.66878509521484
east,2013-01-08 20:00:00,0.09320535488759787,1.0,100.0,98.55810546875
east,2013-01-08 21:00:00,0.09320535488759787,1.0,99.9862060546875,99.00457000732422
east,2013-01-08 22:00:00,0.09320535488759787,1.0,99.96208953857422,98.54102325439453
east,2013-01-08 23:00:00,0.09320535488759787,1.0,99.85234832763672,98.84365844726562
east,2013-01-09 00:00:00,0.09240548960175128,0.9914182475158085,99.9738540649414,99.12946319580078
east,2013-01-09 01:00:00,0.09320535488759787,1.0,99.75431823730469,97.86238098144531
east,2013-01-09 02:00:00,0.09320535488759787,1.0,99.65540313720703,98.79374694824219
east,2013-01-09 03:00:00,0.09320535488759787,1.0,99.67220306396484,98.56693267822266
east,2013-01-09 04:00:00,0.09320535488759787,1.0,99.91915893554688,99.1028060913086
east,2013-01-09 05:00:00,0.09320535488759787,1.0,100.0,98.56588745117188
east,2013-01-09 06:00:00,0.09320535488759787,1.0,99.97113800048828,98.0067138671875
east,2013-01-09 07:00:00,0.09320535488759787,1.0,99.89588928222656,97.43341064453125
east,2013-01-09 08:00:00,0.09320535488759787,1.0,99.6133041381836,95.4874267578125
east,2013-01-09 09:00:00,0.09320535488759787,1.0,99.29043579101562,93.91401672363281
east,2013-01-09 10:00:00,0.09320535488759787,1.0,99.94522857666016,98.39234161376953
east,2013-01-09 11:00:00,0.09320535488759787,1.0,100.0,97.62610626220703
east,2013-01-09 12:00:00,0.09320535488759787,1.0,100.0,96.70808410644531
east,2013-01-09 13:00:00,0.09320535488759787,1.0,100.0,94.81693267822266
east,2013-01-09 14:00:00,0.09320535488759787,1.0,99.88531494140625,89.2430648803711
east,2013-01-09 15:00:00,0.09320535488759787,1.0,99.32575225830078,80.81482696533203
east,2013-01-09 16:00:00,0.09320535488759787,1.0,99.24059295654297,75.7027359008789
east,2013-01-09 17:00:00,0.09320535488759787,1.0,97.9887466430664,73.51992797851562
east,2013-01-09 18:00:00,0.09320535488759787,1.0,98.42691802978516,69.47703552246094
east,2013-01-09 19:00:00,0.09320535488759787,1.0,99.4691390991211,67.55738830566406
east,2013-01-09 20:00:00,0.09320535488759787,1.0,99.44400787353516,64.14936828613281
east,2013-01-09 21:00:00,0.09320535488759787,1.0,99.14971160888672,60.62568283081055
east,2013-01-09 22:00:00,0.09320535488759787,1.0,99.17243194580078,65.64506530761719
east,2013-01-09 23:00:00,0.09320535488759787,1.0,99.39778900146484,72.10843658447266
east,2013-01-10 00:00:00,0.08588027279616064,0.9214092140921409,96.29950714111328,72.42770385742188
east,2013-01-10 01:00:00,0.07813420897533047,0.8383017163504969,92.79828643798828,81.14483642578125
east,2013-01-10 02:00:00,0.09282647133114423,0.9959349593495935,93.15412139892578,82.74929809570312
east,2013-01-10 03:00:00,0.09320535488759787,1.0,94.15126037597656,88.14755249023438
east,2013-01-10 04:00:00,0.09320535488759787,1.0,96.30255126953125,94.94741821289062
east,2013-01-10 05:00:00,0.09320535488759787,1.0,96.3425521850586,94.44456481933594
east,2013-01-10 06:00:00,0.09320535488759787,1.0,97.55036926269531,96.29856872558594
east,2013-01-10 07:00:00,0.09320535488759787,1.0,95.3321533203125,94.40143585205078
east,2013-01-10 08:00:00,0.09320535488759787,1.0,96.30960845947266,95.94542694091797
east,2013-01-10 09:00:00,0.09320535488759787,1.0,94.8749771118164,92.9775161743164
east,2013-01-10 10:00:00,0.09320535488759787,1.0,98.53759002685547,92.24179077148438
east,2013-01-10 11:00:00,0.09320535488759787,1.0,99.02165222167969,91.2395248413086
east,2013-01-10 12:00:00,0.09320535488759787,1.0,97.25071716308594,89.79660034179688
east,2013-01-10 13:00:00,0.09320535488759787,1.0,96.15691375732422,75.1810531616211
east,2013-01-10 14:00:00,0.09320535488759787,1.0,95.21446228027344,58.89527893066406
east,2013-01-10 15:00:00,0.09320535488759787,1.0,96.69392395019531,56.27350616455078
east,2013-01-10 16:00:00,0.09295276584996211,0.997289972899729,90.87522888183594,54.62502670288086
east,2013-01-10 17:00:00,0.09320535488759787,1.0,85.5452651977539,71.14444732666016
east,2013-01-10 18:00:00,0.09198450787235835,0.9869015356820234,81.87646484375,75.42896270751953
east,2013-01-10 19:00:00,0.09316325671465858,0.9995483288166215,76.64437866210938,72.99988555908203
east,2013-01-10 20:00:00,0.09067946451124022,0.9728997289972899,79.9073715209961,76.48021697998047
east,2013-01-10 21:00:00,0.09320535488759787,1.0,78.13619995117188,75.83502960205078
east,2013-01-10 22:00:00,0.09320535488759787,1.0,78.02499389648438,68.36978149414062
east,2013-01-10 23:00:00,0.09320535488759787,1.0,87.70001983642578,83.14486694335938
east,2013-01-11 00:00:00,0.09320535488759787,1.0,89.81576538085938,84.74116516113281
east,2013-01-11 01:00:00,0.09320535488759787,1.0,95.78903198242188,94.03147888183594
east,2013-01-11 02:00:00,0.09320535488759787,1.0,90.93891906738281,88.9539794921875
east,2013-01-11 03:00:00,0.09320535488759787,1.0,87.63327026367188,78.8345947265625
east,2013-01-11 04:00:00,0.09320535488759787,1.0,90.95576477050781,83.48904418945312
east,2013-01-11 05:00:00,0.09320535488759787,1.0,88.86681365966797,83.37452697753906
east,2013-01-11 06:00:00,0.09320535488759787,1.0,85.69011688232422,81.73109436035156
east,2013-01-11 07:00:00,0.09320535488759787,1.0,81.21159362792969,79.93757629394531
east,2013-01-11 08:00:00,0.09320535488759787,1.0,74.08171081542969,72.28624725341797
east,2013-01-11 09:00:00,0.09320535488759787,1.0,62.935977935791016,59.725677490234375
east,2013-01-11 10:00:00,0.09291066767702282,0.9968383017163505,62.33438491821289,58.514495849609375
east,2013-01-11 11:00:00,0.09265807863938705,0.9941282746160794,62.96764373779297,57.59596252441406
east,2013-01-11 12:00:00,0.08642754904437147,0.9272809394760614,65.41114807128906,62.97540283203125
east,2013-01-11 13:00:00,0.0824703207880778,0.8848238482384824,69.65580749511719,67.22447967529297
east,2013-01-11 14:00:00,0.06904100362044287,0.7407407407407407,70.56095123291016,69.34776306152344
east,2013-01-11 15:00:00,0.07000926159804664,0.7511291779584462,65.86409759521484,65.14247131347656
east,2013-01-11 16:00:00,0.06920939631220005,0.7425474254742548,49.33956527709961,47.8298454284668
east,2013-01-11 17:00:00,0.022185737139008167,0.23803071364046974,44.59769058227539,41.07878494262695
east,2013-01-11 18:00:00,0.0,0.0,18.898412704467773,11.550727844238281
east,2013-01-11 19:00:00,0.0,0.0,14.959745407104492,10.266335487365723
east,2013-01-11 20:00:00,0.0,0.024390243902439025,5.566185474395752,5.543555736541748
east,2013-01-11 21:00:00,0.0,0.23803071364046974,11.24881362915039,11.24881362915039
east,2013-01-11 22:00:00,0.0,0.485546522131888,23.771974563598633,23.740665435791016
east,2013-01-11 23:00:00,0.0,0.5668473351400181,38.083133697509766,37.6473274230957
east,2013-01-12 00:00:00,0.0793971541635093,0.955736224028907,53.60198211669922,52.53129577636719
east,2013-01-12 01:00:00,0.0929948640229014,0.9977416440831075,60.418941497802734,56.43324279785156
east,2013-01-12 02:00:00,0.09320535488759787,1.0,62.93454360961914,58.48664855957031
east,2013-01-12 03:00:00,0.09282647133114423,0.9959349593495935,72.58218383789062,66.9372787475586
east,2013-01-12 04:00:00,0.09274227498526565,0.9950316169828365,75.76815795898438,69.75212860107422
east,2013-01-12 05:00:00,0.07918666329881283,0.8495934959349594,72.22500610351562,66.10136413574219
east,2013-01-12 06:00:00,0.055022312031657826,0.5903342366757001,70.69003295898438,63.03302001953125
east,2013-01-12 07:00:00,0.09160562431590469,0.982836495031617,61.04860305786133,56.72470474243164
east,2013-01-12 08:00:00,0.09257388229350846,0.9932249322493225,56.1563835144043,49.98560333251953
east,2013-01-12 09:00:00,0.09295276584996211,0.997289972899729,60.7235107421875,52.52494430541992
east,2013-01-12 10:00:00,0.09295276584996211,0.997289972899729,74.65805053710938,69.7938003540039
east,2013-01-12 11:00:00,0.09160562431590469,0.982836495031617,81.43551635742188,78.41072845458984
east,2013-01-12 12:00:00,0.05556958827986865,0.5962059620596206,87.93367767333984,84.81168365478516
east,2013-01-12 13:00:00,0.059863601919676684,0.6422764227642277,88.77651977539062,86.77886199951172
east,2013-01-12 14:00:00,0.046560579270859645,0.4995483288166215,86.49230194091797,84.9698486328125
east,2013-01-12 15:00:00,0.0022733013387218996,0.024390243902439025,79.54500579833984,78.73369598388672
